file_name,label
1028_augmented_0.wav,3
1028_augmented_1.wav,3
1028_augmented_2.wav,3
1028_augmented_3.wav,3
1028_augmented_4.wav,3
1029_augmented_0.wav,3
1029_augmented_1.wav,3
1029_augmented_2.wav,3
1029_augmented_3.wav,3
1029_augmented_4.wav,3
103_augmented_0.wav,2
103_augmented_1.wav,2
103_augmented_2.wav,2
103_augmented_3.wav,2
103_augmented_4.wav,2
1030_augmented_0.wav,3
1030_augmented_1.wav,3
1030_augmented_2.wav,3
1030_augmented_3.wav,3
1030_augmented_4.wav,3
1031_augmented_0.wav,3
1031_augmented_1.wav,3
1031_augmented_2.wav,3
1031_augmented_3.wav,3
1031_augmented_4.wav,3
1032_augmented_0.wav,3
1032_augmented_1.wav,3
1032_augmented_2.wav,3
1032_augmented_3.wav,3
1032_augmented_4.wav,3
1033_augmented_0.wav,3
1033_augmented_1.wav,3
1033_augmented_2.wav,3
1033_augmented_3.wav,3
1033_augmented_4.wav,3
1034_augmented_0.wav,3
1034_augmented_1.wav,3
1034_augmented_2.wav,3
1034_augmented_3.wav,3
1034_augmented_4.wav,3
1035_augmented_0.wav,3
1035_augmented_1.wav,3
1035_augmented_2.wav,3
1035_augmented_3.wav,3
1035_augmented_4.wav,3
1036_augmented_0.wav,3
1036_augmented_1.wav,3
1036_augmented_2.wav,3
1036_augmented_3.wav,3
1036_augmented_4.wav,3
1037_augmented_0.wav,3
1037_augmented_1.wav,3
1037_augmented_2.wav,3
1037_augmented_3.wav,3
1037_augmented_4.wav,3
1038_augmented_0.wav,3
1038_augmented_1.wav,3
1038_augmented_2.wav,3
1038_augmented_3.wav,3
1038_augmented_4.wav,3
1039_augmented_0.wav,3
1039_augmented_1.wav,3
1039_augmented_2.wav,3
1039_augmented_3.wav,3
1039_augmented_4.wav,3
104_augmented_0.wav,2
104_augmented_1.wav,2
104_augmented_2.wav,2
104_augmented_3.wav,2
104_augmented_4.wav,2
1040_augmented_0.wav,3
1040_augmented_1.wav,3
1040_augmented_2.wav,3
1040_augmented_3.wav,3
1040_augmented_4.wav,3
1041_augmented_0.wav,3
1041_augmented_1.wav,3
1041_augmented_2.wav,3
1041_augmented_3.wav,3
1041_augmented_4.wav,3
1042_augmented_0.wav,3
1042_augmented_1.wav,3
1042_augmented_2.wav,3
1042_augmented_3.wav,3
1042_augmented_4.wav,3
1043_augmented_0.wav,3
1043_augmented_1.wav,3
1043_augmented_2.wav,3
1043_augmented_3.wav,3
1043_augmented_4.wav,3
1044_augmented_0.wav,3
1044_augmented_1.wav,3
1044_augmented_2.wav,3
1044_augmented_3.wav,3
1044_augmented_4.wav,3
1045_augmented_0.wav,3
1045_augmented_1.wav,3
1045_augmented_2.wav,3
1045_augmented_3.wav,3
1045_augmented_4.wav,3
1046_augmented_0.wav,3
1046_augmented_1.wav,3
1046_augmented_2.wav,3
1046_augmented_3.wav,3
1046_augmented_4.wav,3
1047_augmented_0.wav,3
1047_augmented_1.wav,3
1047_augmented_2.wav,3
1047_augmented_3.wav,3
1047_augmented_4.wav,3
1048_augmented_0.wav,3
1048_augmented_1.wav,3
1048_augmented_2.wav,3
1048_augmented_3.wav,3
1048_augmented_4.wav,3
1049_augmented_0.wav,3
1049_augmented_1.wav,3
1049_augmented_2.wav,3
1049_augmented_3.wav,3
1049_augmented_4.wav,3
105_augmented_0.wav,2
105_augmented_1.wav,2
105_augmented_2.wav,2
105_augmented_3.wav,2
105_augmented_4.wav,2
1050_augmented_0.wav,3
1050_augmented_1.wav,3
1050_augmented_2.wav,3
1050_augmented_3.wav,3
1050_augmented_4.wav,3
1051_augmented_0.wav,3
1051_augmented_1.wav,3
1051_augmented_2.wav,3
1051_augmented_3.wav,3
1051_augmented_4.wav,3
1052_augmented_0.wav,3
1052_augmented_1.wav,3
1052_augmented_2.wav,3
1052_augmented_3.wav,3
1052_augmented_4.wav,3
1053_augmented_0.wav,3
1053_augmented_1.wav,3
1053_augmented_2.wav,3
1053_augmented_3.wav,3
1053_augmented_4.wav,3
1054_augmented_0.wav,3
1054_augmented_1.wav,3
1054_augmented_2.wav,3
1054_augmented_3.wav,3
1054_augmented_4.wav,3
1055_augmented_0.wav,3
1055_augmented_1.wav,3
1055_augmented_2.wav,3
1055_augmented_3.wav,3
1055_augmented_4.wav,3
1056_augmented_0.wav,3
1056_augmented_1.wav,3
1056_augmented_2.wav,3
1056_augmented_3.wav,3
1056_augmented_4.wav,3
1057_augmented_0.wav,3
1057_augmented_1.wav,3
1057_augmented_2.wav,3
1057_augmented_3.wav,3
1057_augmented_4.wav,3
1058_augmented_0.wav,3
1058_augmented_1.wav,3
1058_augmented_2.wav,3
1058_augmented_3.wav,3
1058_augmented_4.wav,3
1059_augmented_0.wav,3
1059_augmented_1.wav,3
1059_augmented_2.wav,3
1059_augmented_3.wav,3
1059_augmented_4.wav,3
106_augmented_0.wav,2
106_augmented_1.wav,2
106_augmented_2.wav,2
106_augmented_3.wav,2
106_augmented_4.wav,2
1060_augmented_0.wav,3
1060_augmented_1.wav,3
1060_augmented_2.wav,3
1060_augmented_3.wav,3
1060_augmented_4.wav,3
1061_augmented_0.wav,3
1061_augmented_1.wav,3
1061_augmented_2.wav,3
1061_augmented_3.wav,3
1061_augmented_4.wav,3
1062_augmented_0.wav,3
1062_augmented_1.wav,3
1062_augmented_2.wav,3
1062_augmented_3.wav,3
1062_augmented_4.wav,3
1063_augmented_0.wav,3
1063_augmented_1.wav,3
1063_augmented_2.wav,3
1063_augmented_3.wav,3
1063_augmented_4.wav,3
1064_augmented_0.wav,3
1064_augmented_1.wav,3
1064_augmented_2.wav,3
1064_augmented_3.wav,3
1064_augmented_4.wav,3
1065_augmented_0.wav,3
1065_augmented_1.wav,3
1065_augmented_2.wav,3
1065_augmented_3.wav,3
1065_augmented_4.wav,3
1066_augmented_0.wav,3
1066_augmented_1.wav,3
1066_augmented_2.wav,3
1066_augmented_3.wav,3
1066_augmented_4.wav,3
1067_augmented_0.wav,3
1067_augmented_1.wav,3
1067_augmented_2.wav,3
1067_augmented_3.wav,3
1067_augmented_4.wav,3
1068_augmented_0.wav,3
1068_augmented_1.wav,3
1068_augmented_2.wav,3
1068_augmented_3.wav,3
1068_augmented_4.wav,3
1069_augmented_0.wav,3
1069_augmented_1.wav,3
1069_augmented_2.wav,3
1069_augmented_3.wav,3
1069_augmented_4.wav,3
107_augmented_0.wav,2
107_augmented_1.wav,2
107_augmented_2.wav,2
107_augmented_3.wav,2
107_augmented_4.wav,2
1070_augmented_0.wav,3
1070_augmented_1.wav,3
1070_augmented_2.wav,3
1070_augmented_3.wav,3
1070_augmented_4.wav,3
1071_augmented_0.wav,3
1071_augmented_1.wav,3
1071_augmented_2.wav,3
1071_augmented_3.wav,3
1071_augmented_4.wav,3
1072_augmented_0.wav,3
1072_augmented_1.wav,3
1072_augmented_2.wav,3
1072_augmented_3.wav,3
1072_augmented_4.wav,3
1073_augmented_0.wav,3
1073_augmented_1.wav,3
1073_augmented_2.wav,3
1073_augmented_3.wav,3
1073_augmented_4.wav,3
1074_augmented_0.wav,3
1074_augmented_1.wav,3
1074_augmented_2.wav,3
1074_augmented_3.wav,3
1074_augmented_4.wav,3
1075_augmented_0.wav,3
1075_augmented_1.wav,3
1075_augmented_2.wav,3
1075_augmented_3.wav,3
1075_augmented_4.wav,3
1076_augmented_0.wav,3
1076_augmented_1.wav,3
1076_augmented_2.wav,3
1076_augmented_3.wav,3
1076_augmented_4.wav,3
1077_augmented_0.wav,3
1077_augmented_1.wav,3
1077_augmented_2.wav,3
1077_augmented_3.wav,3
1077_augmented_4.wav,3
1078_augmented_0.wav,3
1078_augmented_1.wav,3
1078_augmented_2.wav,3
1078_augmented_3.wav,3
1078_augmented_4.wav,3
1079_augmented_0.wav,3
1079_augmented_1.wav,3
1079_augmented_2.wav,3
1079_augmented_3.wav,3
1079_augmented_4.wav,3
108_augmented_0.wav,2
108_augmented_1.wav,2
108_augmented_2.wav,2
108_augmented_3.wav,2
108_augmented_4.wav,2
1080_augmented_0.wav,3
1080_augmented_1.wav,3
1080_augmented_2.wav,3
1080_augmented_3.wav,3
1080_augmented_4.wav,3
1081_augmented_0.wav,3
1081_augmented_1.wav,3
1081_augmented_2.wav,3
1081_augmented_3.wav,3
1081_augmented_4.wav,3
1082_augmented_0.wav,3
1082_augmented_1.wav,3
1082_augmented_2.wav,3
1082_augmented_3.wav,3
1082_augmented_4.wav,3
1083_augmented_0.wav,0
1083_augmented_1.wav,0
1083_augmented_2.wav,0
1083_augmented_3.wav,0
1083_augmented_4.wav,0
1084_augmented_0.wav,4
1084_augmented_1.wav,4
1084_augmented_2.wav,4
1084_augmented_3.wav,4
1084_augmented_4.wav,4
1085_augmented_0.wav,6
1085_augmented_1.wav,6
1085_augmented_2.wav,6
1085_augmented_3.wav,6
1085_augmented_4.wav,6
1086_augmented_0.wav,5
1086_augmented_1.wav,5
1086_augmented_2.wav,5
1086_augmented_3.wav,5
1086_augmented_4.wav,5
1087_augmented_0.wav,7
1087_augmented_1.wav,7
1087_augmented_2.wav,7
1087_augmented_3.wav,7
1087_augmented_4.wav,7
1088_augmented_0.wav,7
1088_augmented_1.wav,7
1088_augmented_2.wav,7
1088_augmented_3.wav,7
1088_augmented_4.wav,7
1089_augmented_0.wav,5
1089_augmented_1.wav,5
1089_augmented_2.wav,5
1089_augmented_3.wav,5
1089_augmented_4.wav,5
109_augmented_0.wav,2
109_augmented_1.wav,2
109_augmented_2.wav,2
109_augmented_3.wav,2
109_augmented_4.wav,2
1090_augmented_0.wav,11
1090_augmented_1.wav,11
1090_augmented_2.wav,11
1090_augmented_3.wav,11
1090_augmented_4.wav,11
1091_augmented_0.wav,5
1091_augmented_1.wav,5
1091_augmented_2.wav,5
1091_augmented_3.wav,5
1091_augmented_4.wav,5
1092_augmented_0.wav,13
1092_augmented_1.wav,13
1092_augmented_2.wav,13
1092_augmented_3.wav,13
1092_augmented_4.wav,13
1093_augmented_0.wav,5
1093_augmented_1.wav,5
1093_augmented_2.wav,5
1093_augmented_3.wav,5
1093_augmented_4.wav,5
1094_augmented_0.wav,11
1094_augmented_1.wav,11
1094_augmented_2.wav,11
1094_augmented_3.wav,11
1094_augmented_4.wav,11
1095_augmented_0.wav,4
1095_augmented_1.wav,4
1095_augmented_2.wav,4
1095_augmented_3.wav,4
1095_augmented_4.wav,4
1096_augmented_0.wav,5
1096_augmented_1.wav,5
1096_augmented_2.wav,5
1096_augmented_3.wav,5
1096_augmented_4.wav,5
1097_augmented_0.wav,9
1097_augmented_1.wav,9
1097_augmented_2.wav,9
1097_augmented_3.wav,9
1097_augmented_4.wav,9
1098_augmented_0.wav,0
1098_augmented_1.wav,0
1098_augmented_2.wav,0
1098_augmented_3.wav,0
1098_augmented_4.wav,0
1099_augmented_0.wav,9
1099_augmented_1.wav,9
1099_augmented_2.wav,9
1099_augmented_3.wav,9
1099_augmented_4.wav,9
11_augmented_0.wav,3
11_augmented_1.wav,3
11_augmented_2.wav,3
11_augmented_3.wav,3
11_augmented_4.wav,3
110_augmented_0.wav,2
110_augmented_1.wav,2
110_augmented_2.wav,2
110_augmented_3.wav,2
110_augmented_4.wav,2
1100_augmented_0.wav,9
1100_augmented_1.wav,9
1100_augmented_2.wav,9
1100_augmented_3.wav,9
1100_augmented_4.wav,9
1101_augmented_0.wav,5
1101_augmented_1.wav,5
1101_augmented_2.wav,5
1101_augmented_3.wav,5
1101_augmented_4.wav,5
1102_augmented_0.wav,5
1102_augmented_1.wav,5
1102_augmented_2.wav,5
1102_augmented_3.wav,5
1102_augmented_4.wav,5
1103_augmented_0.wav,6
1103_augmented_1.wav,6
1103_augmented_2.wav,6
1103_augmented_3.wav,6
1103_augmented_4.wav,6
1104_augmented_0.wav,7
1104_augmented_1.wav,7
1104_augmented_2.wav,7
1104_augmented_3.wav,7
1104_augmented_4.wav,7
1105_augmented_0.wav,13
1105_augmented_1.wav,13
1105_augmented_2.wav,13
1105_augmented_3.wav,13
1105_augmented_4.wav,13
1106_augmented_0.wav,4
1106_augmented_1.wav,4
1106_augmented_2.wav,4
1106_augmented_3.wav,4
1106_augmented_4.wav,4
1107_augmented_0.wav,13
1107_augmented_1.wav,13
1107_augmented_2.wav,13
1107_augmented_3.wav,13
1107_augmented_4.wav,13
1108_augmented_0.wav,10
1108_augmented_1.wav,10
1108_augmented_2.wav,10
1108_augmented_3.wav,10
1108_augmented_4.wav,10
1109_augmented_0.wav,10
1109_augmented_1.wav,10
1109_augmented_2.wav,10
1109_augmented_3.wav,10
1109_augmented_4.wav,10
111_augmented_0.wav,7
111_augmented_1.wav,7
111_augmented_2.wav,7
111_augmented_3.wav,7
111_augmented_4.wav,7
1110_augmented_0.wav,0
1110_augmented_1.wav,0
1110_augmented_2.wav,0
1110_augmented_3.wav,0
1110_augmented_4.wav,0
1111_augmented_0.wav,0
1111_augmented_1.wav,0
1111_augmented_2.wav,0
1111_augmented_3.wav,0
1111_augmented_4.wav,0
1112_augmented_0.wav,0
1112_augmented_1.wav,0
1112_augmented_2.wav,0
1112_augmented_3.wav,0
1112_augmented_4.wav,0
1113_augmented_0.wav,0
1113_augmented_1.wav,0
1113_augmented_2.wav,0
1113_augmented_3.wav,0
1113_augmented_4.wav,0
1114_augmented_0.wav,8
1114_augmented_1.wav,8
1114_augmented_2.wav,8
1114_augmented_3.wav,8
1114_augmented_4.wav,8
1115_augmented_0.wav,6
1115_augmented_1.wav,6
1115_augmented_2.wav,6
1115_augmented_3.wav,6
1115_augmented_4.wav,6
1116_augmented_0.wav,8
1116_augmented_1.wav,8
1116_augmented_2.wav,8
1116_augmented_3.wav,8
1116_augmented_4.wav,8
1117_augmented_0.wav,0
1117_augmented_1.wav,0
1117_augmented_2.wav,0
1117_augmented_3.wav,0
1117_augmented_4.wav,0
1118_augmented_0.wav,8
1118_augmented_1.wav,8
1118_augmented_2.wav,8
1118_augmented_3.wav,8
1118_augmented_4.wav,8
1119_augmented_0.wav,4
1119_augmented_1.wav,4
1119_augmented_2.wav,4
1119_augmented_3.wav,4
1119_augmented_4.wav,4
112_augmented_0.wav,2
112_augmented_1.wav,2
112_augmented_2.wav,2
112_augmented_3.wav,2
112_augmented_4.wav,2
1120_augmented_0.wav,4
1120_augmented_1.wav,4
1120_augmented_2.wav,4
1120_augmented_3.wav,4
1120_augmented_4.wav,4
1121_augmented_0.wav,5
1121_augmented_1.wav,5
1121_augmented_2.wav,5
1121_augmented_3.wav,5
1121_augmented_4.wav,5
1122_augmented_0.wav,7
1122_augmented_1.wav,7
1122_augmented_2.wav,7
1122_augmented_3.wav,7
1122_augmented_4.wav,7
1123_augmented_0.wav,7
1123_augmented_1.wav,7
1123_augmented_2.wav,7
1123_augmented_3.wav,7
1123_augmented_4.wav,7
1124_augmented_0.wav,5
1124_augmented_1.wav,5
1124_augmented_2.wav,5
1124_augmented_3.wav,5
1124_augmented_4.wav,5
1125_augmented_0.wav,4
1125_augmented_1.wav,4
1125_augmented_2.wav,4
1125_augmented_3.wav,4
1125_augmented_4.wav,4
1126_augmented_0.wav,5
1126_augmented_1.wav,5
1126_augmented_2.wav,5
1126_augmented_3.wav,5
1126_augmented_4.wav,5
1127_augmented_0.wav,7
1127_augmented_1.wav,7
1127_augmented_2.wav,7
1127_augmented_3.wav,7
1127_augmented_4.wav,7
1128_augmented_0.wav,7
1128_augmented_1.wav,7
1128_augmented_2.wav,7
1128_augmented_3.wav,7
1128_augmented_4.wav,7
1129_augmented_0.wav,5
1129_augmented_1.wav,5
1129_augmented_2.wav,5
1129_augmented_3.wav,5
1129_augmented_4.wav,5
113_augmented_0.wav,2
113_augmented_1.wav,2
113_augmented_2.wav,2
113_augmented_3.wav,2
113_augmented_4.wav,2
1130_augmented_0.wav,0
1130_augmented_1.wav,0
1130_augmented_2.wav,0
1130_augmented_3.wav,0
1130_augmented_4.wav,0
1131_augmented_0.wav,11
1131_augmented_1.wav,11
1131_augmented_2.wav,11
1131_augmented_3.wav,11
1131_augmented_4.wav,11
1132_augmented_0.wav,6
1132_augmented_1.wav,6
1132_augmented_2.wav,6
1132_augmented_3.wav,6
1132_augmented_4.wav,6
1133_augmented_0.wav,13
1133_augmented_1.wav,13
1133_augmented_2.wav,13
1133_augmented_3.wav,13
1133_augmented_4.wav,13
1134_augmented_0.wav,0
1134_augmented_1.wav,0
1134_augmented_2.wav,0
1134_augmented_3.wav,0
1134_augmented_4.wav,0
1135_augmented_0.wav,11
1135_augmented_1.wav,11
1135_augmented_2.wav,11
1135_augmented_3.wav,11
1135_augmented_4.wav,11
1136_augmented_0.wav,4
1136_augmented_1.wav,4
1136_augmented_2.wav,4
1136_augmented_3.wav,4
1136_augmented_4.wav,4
1137_augmented_0.wav,6
1137_augmented_1.wav,6
1137_augmented_2.wav,6
1137_augmented_3.wav,6
1137_augmented_4.wav,6
1138_augmented_0.wav,0
1138_augmented_1.wav,0
1138_augmented_2.wav,0
1138_augmented_3.wav,0
1138_augmented_4.wav,0
1139_augmented_0.wav,0
1139_augmented_1.wav,0
1139_augmented_2.wav,0
1139_augmented_3.wav,0
1139_augmented_4.wav,0
114_augmented_0.wav,2
114_augmented_1.wav,2
114_augmented_2.wav,2
114_augmented_3.wav,2
114_augmented_4.wav,2
1140_augmented_0.wav,12
1140_augmented_1.wav,12
1140_augmented_2.wav,12
1140_augmented_3.wav,12
1140_augmented_4.wav,12
1141_augmented_0.wav,12
1141_augmented_1.wav,12
1141_augmented_2.wav,12
1141_augmented_3.wav,12
1141_augmented_4.wav,12
1142_augmented_0.wav,6
1142_augmented_1.wav,6
1142_augmented_2.wav,6
1142_augmented_3.wav,6
1142_augmented_4.wav,6
1143_augmented_0.wav,6
1143_augmented_1.wav,6
1143_augmented_2.wav,6
1143_augmented_3.wav,6
1143_augmented_4.wav,6
1144_augmented_0.wav,5
1144_augmented_1.wav,5
1144_augmented_2.wav,5
1144_augmented_3.wav,5
1144_augmented_4.wav,5
1145_augmented_0.wav,7
1145_augmented_1.wav,7
1145_augmented_2.wav,7
1145_augmented_3.wav,7
1145_augmented_4.wav,7
1146_augmented_0.wav,13
1146_augmented_1.wav,13
1146_augmented_2.wav,13
1146_augmented_3.wav,13
1146_augmented_4.wav,13
1147_augmented_0.wav,4
1147_augmented_1.wav,4
1147_augmented_2.wav,4
1147_augmented_3.wav,4
1147_augmented_4.wav,4
1148_augmented_0.wav,13
1148_augmented_1.wav,13
1148_augmented_2.wav,13
1148_augmented_3.wav,13
1148_augmented_4.wav,13
1149_augmented_0.wav,4
1149_augmented_1.wav,4
1149_augmented_2.wav,4
1149_augmented_3.wav,4
1149_augmented_4.wav,4
115_augmented_0.wav,7
115_augmented_1.wav,7
115_augmented_2.wav,7
115_augmented_3.wav,7
115_augmented_4.wav,7
1150_augmented_0.wav,13
1150_augmented_1.wav,13
1150_augmented_2.wav,13
1150_augmented_3.wav,13
1150_augmented_4.wav,13
1151_augmented_0.wav,0
1151_augmented_1.wav,0
1151_augmented_2.wav,0
1151_augmented_3.wav,0
1151_augmented_4.wav,0
1152_augmented_0.wav,0
1152_augmented_1.wav,0
1152_augmented_2.wav,0
1152_augmented_3.wav,0
1152_augmented_4.wav,0
1153_augmented_0.wav,0
1153_augmented_1.wav,0
1153_augmented_2.wav,0
1153_augmented_3.wav,0
1153_augmented_4.wav,0
1154_augmented_0.wav,0
1154_augmented_1.wav,0
1154_augmented_2.wav,0
1154_augmented_3.wav,0
1154_augmented_4.wav,0
1155_augmented_0.wav,8
1155_augmented_1.wav,8
1155_augmented_2.wav,8
1155_augmented_3.wav,8
1155_augmented_4.wav,8
1156_augmented_0.wav,6
1156_augmented_1.wav,6
1156_augmented_2.wav,6
1156_augmented_3.wav,6
1156_augmented_4.wav,6
1157_augmented_0.wav,8
1157_augmented_1.wav,8
1157_augmented_2.wav,8
1157_augmented_3.wav,8
1157_augmented_4.wav,8
1158_augmented_0.wav,5
1158_augmented_1.wav,5
1158_augmented_2.wav,5
1158_augmented_3.wav,5
1158_augmented_4.wav,5
1159_augmented_0.wav,8
1159_augmented_1.wav,8
1159_augmented_2.wav,8
1159_augmented_3.wav,8
1159_augmented_4.wav,8
116_augmented_0.wav,2
116_augmented_1.wav,2
116_augmented_2.wav,2
116_augmented_3.wav,2
116_augmented_4.wav,2
1160_augmented_0.wav,4
1160_augmented_1.wav,4
1160_augmented_2.wav,4
1160_augmented_3.wav,4
1160_augmented_4.wav,4
1161_augmented_0.wav,4
1161_augmented_1.wav,4
1161_augmented_2.wav,4
1161_augmented_3.wav,4
1161_augmented_4.wav,4
1162_augmented_0.wav,7
1162_augmented_1.wav,7
1162_augmented_2.wav,7
1162_augmented_3.wav,7
1162_augmented_4.wav,7
1163_augmented_0.wav,7
1163_augmented_1.wav,7
1163_augmented_2.wav,7
1163_augmented_3.wav,7
1163_augmented_4.wav,7
1164_augmented_0.wav,5
1164_augmented_1.wav,5
1164_augmented_2.wav,5
1164_augmented_3.wav,5
1164_augmented_4.wav,5
1165_augmented_0.wav,14
1165_augmented_1.wav,14
1165_augmented_2.wav,14
1165_augmented_3.wav,14
1165_augmented_4.wav,14
1166_augmented_0.wav,14
1166_augmented_1.wav,14
1166_augmented_2.wav,14
1166_augmented_3.wav,14
1166_augmented_4.wav,14
1167_augmented_0.wav,2
1167_augmented_1.wav,2
1167_augmented_2.wav,2
1167_augmented_3.wav,2
1167_augmented_4.wav,2
1168_augmented_0.wav,7
1168_augmented_1.wav,7
1168_augmented_2.wav,7
1168_augmented_3.wav,7
1168_augmented_4.wav,7
1169_augmented_0.wav,7
1169_augmented_1.wav,7
1169_augmented_2.wav,7
1169_augmented_3.wav,7
1169_augmented_4.wav,7
117_augmented_0.wav,2
117_augmented_1.wav,2
117_augmented_2.wav,2
117_augmented_3.wav,2
117_augmented_4.wav,2
1170_augmented_0.wav,6
1170_augmented_1.wav,6
1170_augmented_2.wav,6
1170_augmented_3.wav,6
1170_augmented_4.wav,6
1171_augmented_0.wav,0
1171_augmented_1.wav,0
1171_augmented_2.wav,0
1171_augmented_3.wav,0
1171_augmented_4.wav,0
1172_augmented_0.wav,11
1172_augmented_1.wav,11
1172_augmented_2.wav,11
1172_augmented_3.wav,11
1172_augmented_4.wav,11
1173_augmented_0.wav,6
1173_augmented_1.wav,6
1173_augmented_2.wav,6
1173_augmented_3.wav,6
1173_augmented_4.wav,6
1174_augmented_0.wav,0
1174_augmented_1.wav,0
1174_augmented_2.wav,0
1174_augmented_3.wav,0
1174_augmented_4.wav,0
1175_augmented_0.wav,0
1175_augmented_1.wav,0
1175_augmented_2.wav,0
1175_augmented_3.wav,0
1175_augmented_4.wav,0
1176_augmented_0.wav,11
1176_augmented_1.wav,11
1176_augmented_2.wav,11
1176_augmented_3.wav,11
1176_augmented_4.wav,11
1177_augmented_0.wav,12
1177_augmented_1.wav,12
1177_augmented_2.wav,12
1177_augmented_3.wav,12
1177_augmented_4.wav,12
1178_augmented_0.wav,6
1178_augmented_1.wav,6
1178_augmented_2.wav,6
1178_augmented_3.wav,6
1178_augmented_4.wav,6
1179_augmented_0.wav,9
1179_augmented_1.wav,9
1179_augmented_2.wav,9
1179_augmented_3.wav,9
1179_augmented_4.wav,9
118_augmented_0.wav,2
